,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,age,gender,rest,subject_condition,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
1861,101,359,21,value training,False,./assets/img/canyon/memory/2.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,,True,1,476.30000001192093,246.69999998807907,ArrowDown,ArrowRight,True,True,30.0,,15,True
1862,102,361,21,value training,False,./assets/img/canyon/memory/13.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,,True,1,490.0,66.7999999821186,ArrowDown,ArrowRight,True,True,30.0,,15,True
1863,103,363,21,value training,False,./assets/img/canyon/memory/6.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,,True,1,490.2000000178814,42.5,ArrowDown,ArrowRight,True,True,30.0,,15,True
1864,104,365,21,value training,False,./assets/img/canyon/memory/2.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,,True,1,510.89999997615814,121.69999998807907,ArrowDown,ArrowRight,True,True,30.0,,20,True
1865,105,367,21,value training,False,./assets/img/canyon/memory/1.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,,True,1,730.5,361.59999999403954,ArrowDown,ArrowRight,True,True,30.0,,20,True
1866,106,369,21,value training,False,./assets/img/canyon/memory/7.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,,True,1,655.0,359.5,ArrowDown,ArrowRight,True,True,30.0,,20,True
1867,107,371,21,value training,False,./assets/img/canyon/memory/12.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,,True,1,960.5,369.0,ArrowDown,ArrowRight,True,True,30.0,,20,True
1868,108,373,21,value training,False,./assets/img/canyon/memory/26.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,,True,1,1328.0,154.2000000178814,ArrowDown,ArrowRight,True,True,30.0,,20,True
1870,110,377,21,value training,False,./assets/img/canyon/memory/16.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,,True,1,648.7999999821186,147.90000000596046,ArrowDown,ArrowRight,True,True,30.0,,25,True
1872,112,381,21,value training,False,./assets/img/canyon/memory/17.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,,True,1,422.5,0.9000000059604645,ArrowDown,ArrowRight,True,True,30.0,,25,True
1873,113,383,21,value training,False,./assets/img/canyon/memory/5.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,,True,1,452.0,20.200000017881393,ArrowDown,ArrowRight,True,True,30.0,,25,True
1875,115,387,21,value training,False,./assets/img/canyon/memory/17.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,,True,1,544.6999999880791,83.90000000596046,ArrowDown,ArrowRight,True,True,30.0,,25,True
1876,116,389,21,value training,False,./assets/img/canyon/memory/6.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,,True,1,925.9000000059605,204.09999999403954,ArrowDown,ArrowRight,True,True,30.0,,25,True
1877,117,391,21,value training,False,./assets/img/canyon/memory/15.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,,True,1,687.1999999880791,76.39999997615814,ArrowDown,ArrowRight,True,True,30.0,,30,True
1878,118,393,21,value training,False,./assets/img/canyon/memory/3.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,,True,1,551.7000000178814,117.10000002384186,ArrowDown,ArrowRight,True,True,30.0,,30,True
1879,119,395,21,value training,False,./assets/img/canyon/memory/23.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,,True,1,498.7999999821186,139.60000002384186,ArrowDown,ArrowRight,True,True,30.0,,30,True
1880,120,397,21,value training,False,./assets/img/canyon/memory/21.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,,True,1,574.5999999940395,23.599999994039536,ArrowDown,ArrowRight,True,True,30.0,,30,True
1881,121,399,21,value training,False,./assets/img/canyon/memory/1.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,,True,1,872.6000000238419,100.5,ArrowDown,ArrowRight,True,True,30.0,,30,True
1882,122,401,21,value training,False,./assets/img/canyon/memory/41.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,,True,1,610.5,111.89999997615814,ArrowDown,ArrowRight,True,True,30.0,,35,True
1883,123,403,21,value training,False,./assets/img/canyon/memory/3.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,,True,1,1036.800000011921,333.0,ArrowDown,ArrowRight,True,True,30.0,,35,True
1884,124,405,21,value training,False,./assets/img/canyon/memory/0.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,,True,1,904.2000000178814,154.19999998807907,ArrowDown,ArrowRight,True,True,30.0,,35,True
1885,125,407,21,value training,False,./assets/img/canyon/memory/22.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,,True,1,740.3999999761581,135.0,ArrowDown,ArrowRight,True,True,30.0,,35,True
1886,126,409,21,value training,False,./assets/img/canyon/memory/25.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,,True,1,658.1999999880791,78.40000000596046,ArrowDown,ArrowRight,True,True,30.0,,35,True
1888,128,413,21,value training,False,./assets/img/canyon/memory/13.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,,True,1,766.1999999880791,150.0,ArrowDown,ArrowRight,True,True,30.0,,40,True
1889,129,415,21,value training,False,./assets/img/canyon/memory/21.jpg,canyon,30.0,False,True,revaluation,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,,True,1,745.6000000238419,184.80000001192093,ArrowDown,ArrowRight,True,True,30.0,,40,True
1920,0,134,22,value training,False,./assets/img/ocean/memory/15.jpg,ocean,8.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,False,6,834.7999999998137,247.20000000018626,ArrowDown,ArrowLeft,True,False,30.0,,0,False
1921,1,136,22,value training,False,./assets/img/ocean/memory/5.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,False,6,378.09999999962747,315.29999999981374,ArrowUp,ArrowRight,False,False,30.0,,0,False
1923,3,140,22,value training,False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,False,6,649.7999999998137,288.6000000005588,ArrowDown,ArrowRight,True,True,30.0,,0,True
1924,4,142,22,value training,False,./assets/img/ocean/memory/33.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,False,6,958.2000000001863,229.29999999981374,ArrowDown,ArrowRight,True,True,30.0,,0,True
1926,6,146,22,value training,False,./assets/img/ocean/memory/27.jpg,ocean,23.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,False,6,314.59999999962747,269.19999999925494,ArrowUp,ArrowLeft,False,True,30.0,,0,False
1927,7,148,22,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,False,6,558.4000000003725,244.90000000037253,ArrowDown,ArrowRight,True,True,30.0,,5,True
1929,9,152,22,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,False,6,695.9000000003725,226.70000000018626,ArrowDown,ArrowRight,True,True,30.0,,5,True
1932,12,158,22,value training,False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,False,6,520.5,263.19999999925494,ArrowDown,ArrowRight,True,True,30.0,,5,True
1933,13,160,22,value training,False,./assets/img/ocean/memory/20.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,,False,6,621.7999999998137,315.70000000018626,ArrowDown,ArrowRight,True,True,30.0,,5,True
1934,14,162,22,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,,False,6,457.70000000018626,268.20000000018626,ArrowDown,ArrowRight,True,True,30.0,,5,True
1935,15,164,22,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,,False,6,676.7000000001863,260.40000000037253,ArrowDown,ArrowRight,True,True,30.0,,10,True
1936,16,166,22,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,,False,6,602.5,347.79999999981374,ArrowDown,ArrowRight,True,True,30.0,,10,True
1937,17,168,22,value training,False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,,False,6,625.4000000003725,243.3999999994412,ArrowDown,ArrowRight,True,True,30.0,,10,True
1938,18,170,22,value training,False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,,False,6,500.79999999981374,206.90000000037253,ArrowDown,ArrowRight,True,True,30.0,,10,True
1939,19,172,22,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,,False,6,470.1000000005588,263.6000000005588,ArrowDown,ArrowRight,True,True,30.0,,10,True
1941,21,176,22,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,,False,6,476.0,276.8999999994412,ArrowDown,ArrowRight,True,True,30.0,,15,True
1942,22,178,22,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,,False,6,467.1000000005588,231.90000000037253,ArrowDown,ArrowRight,True,True,30.0,,15,True
1943,23,180,22,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,,False,6,700.5,142.5,ArrowDown,ArrowRight,True,True,30.0,,15,True
1944,24,182,22,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,,False,6,791.2999999998137,261.0,ArrowDown,ArrowRight,True,True,30.0,,15,True
1945,25,184,22,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,,False,6,495.0,78.20000000018626,ArrowDown,ArrowRight,True,True,30.0,,15,True
1946,26,186,22,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,,False,6,458.90000000037253,363.5,ArrowDown,ArrowRight,True,True,30.0,,20,True
1947,27,188,22,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,,False,6,1595.5,337.79999999981374,ArrowDown,ArrowRight,True,True,30.0,,20,True
1948,28,190,22,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,,False,6,467.90000000037253,11.799999999813735,ArrowDown,ArrowRight,True,True,30.0,,20,True
1949,29,192,22,value training,False,./assets/img/ocean/memory/33.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,,False,6,441.20000000018626,298.79999999981374,ArrowDown,ArrowRight,True,True,30.0,,20,True
1950,30,194,22,value training,False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,,False,6,632.5999999996275,226.8999999994412,ArrowDown,ArrowRight,True,True,30.0,,20,True
1951,31,196,22,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,,False,6,437.79999999981374,207.40000000037253,ArrowDown,ArrowRight,True,True,30.0,,25,True
1952,32,198,22,value training,False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,,False,6,403.79999999981374,355.5,ArrowDown,ArrowRight,True,True,30.0,,25,True
1953,33,200,22,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,,False,6,880.2000000001863,214.59999999962747,ArrowDown,ArrowRight,True,True,30.0,,25,True
1954,34,202,22,value training,False,./assets/img/ocean/memory/20.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,,False,6,900.2000000001863,343.1000000005588,ArrowDown,ArrowRight,True,True,30.0,,25,True
1955,35,204,22,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,,False,6,506.5,224.8999999994412,ArrowDown,ArrowRight,True,True,30.0,,25,True
1956,36,206,22,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,,False,6,675.6000000005588,273.0,ArrowDown,ArrowRight,True,True,30.0,,30,True
1958,38,210,22,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,,False,6,1033.7999999998137,297.20000000018626,ArrowDown,ArrowRight,True,True,30.0,,30,True
1959,39,212,22,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,,False,6,613.3999999994412,240.0,ArrowDown,ArrowRight,True,True,30.0,,30,True
1960,40,214,22,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,,False,6,580.1000000005588,228.90000000037253,ArrowDown,ArrowRight,True,True,30.0,,30,True
1961,41,216,22,value training,False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,,False,6,442.70000000018626,331.8999999994412,ArrowDown,ArrowRight,True,True,30.0,,30,True
1962,42,218,22,value training,False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,,False,6,458.3999999994412,325.0,ArrowDown,ArrowRight,True,True,30.0,,35,True
1963,43,220,22,value training,False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,,False,6,663.2000000001863,238.5,ArrowDown,ArrowRight,True,True,30.0,,35,True
1964,44,222,22,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,,False,6,581.1000000005588,240.59999999962747,ArrowDown,ArrowRight,True,True,30.0,,35,True
1965,45,224,22,value training,False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,,False,6,799.5999999996275,746.0,ArrowDown,ArrowRight,True,True,30.0,,35,True
1966,46,226,22,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,,False,6,603.5,230.59999999962747,ArrowDown,ArrowRight,True,True,30.0,,35,True
1967,47,228,22,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,,False,6,932.4000000003725,366.3999999994412,ArrowDown,ArrowRight,True,True,30.0,,40,True
1969,49,232,22,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,,False,6,560.7999999998137,247.5,ArrowDown,ArrowRight,True,True,30.0,,40,True
2000,80,314,22,value training,False,./assets/img/canyon/memory/24.jpg,canyon,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,,False,6,715.5,305.5,ArrowUp,ArrowRight,True,False,26.0,,0,False
2001,81,316,22,value training,False,./assets/img/canyon/memory/27.jpg,canyon,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,,False,6,301.40000000037253,315.59999999962747,ArrowDown,ArrowRight,False,True,26.0,,0,False
2002,82,318,22,value training,False,./assets/img/canyon/memory/40.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,,False,6,226.79999999981374,254.70000000018626,ArrowUp,ArrowLeft,True,True,26.0,,0,True
2003,83,320,22,value training,False,./assets/img/canyon/memory/30.jpg,canyon,5.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,,False,6,349.5,301.8999999994412,ArrowDown,ArrowLeft,False,False,26.0,,0,False
