"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"revaluation","340","1315516","0.0-5.0-2.1-0.65","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[582]","./assets/img/ocean/catch/2.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","30","revaluation","2",""
"html-keyboard-response","341","1316017","0.0-5.0-2.1-1.65","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"revaluation","342","1322039","0.0-5.0-2.1-0.66","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[515,339]","./assets/img/ocean/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","32","revaluation","2",""
"html-keyboard-response","343","1322541","0.0-5.0-2.1-1.66","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"revaluation","344","1328563","0.0-5.0-2.1-0.67","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[537,358]","./assets/img/ocean/memory/15.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","34","revaluation","2",""
"html-keyboard-response","345","1329065","0.0-5.0-2.1-1.67","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"revaluation","346","1335087","0.0-5.0-2.1-0.68","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[447,336]","./assets/img/ocean/memory/40.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","36","revaluation","2",""
"html-keyboard-response","347","1335589","0.0-5.0-2.1-1.68","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"revaluation","348","1341614","0.0-5.0-2.1-0.69","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[490.99999999976717,157]","./assets/img/ocean/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","38","revaluation","2",""
"html-keyboard-response","349","1342116","0.0-5.0-2.1-1.69","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"revaluation","350","1348137","0.0-5.0-2.1-0.70","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[566,270]","./assets/img/ocean/memory/21.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","40","revaluation","2",""
"html-keyboard-response","351","1348639","0.0-5.0-2.1-1.70","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"revaluation","352","1354660","0.0-5.0-2.1-0.71","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[540.9999999997672,250]","./assets/img/ocean/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","42","revaluation","2",""
"html-keyboard-response","353","1355161","0.0-5.0-2.1-1.71","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"revaluation","354","1361183","0.0-5.0-2.1-0.72","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[474,255]","./assets/img/ocean/memory/32.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","44","revaluation","2",""
"html-keyboard-response","355","1361685","0.0-5.0-2.1-1.72","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","356","1367707","0.0-5.0-2.1-0.73","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[544,231]","./assets/img/ocean/memory/15.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","46","revaluation","2",""
"html-keyboard-response","357","1368208","0.0-5.0-2.1-1.73","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","358","1374231","0.0-5.0-2.1-0.74","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[475,230]","./assets/img/ocean/memory/40.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","48","revaluation","2",""
"html-keyboard-response","359","1374732","0.0-5.0-2.1-1.74","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","360","1380757","0.0-5.0-2.1-0.75","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[431,28]","./assets/img/ocean/memory/21.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","50","revaluation","2",""
"html-keyboard-response","361","1381259","0.0-5.0-2.1-1.75","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","362","1387279","0.0-5.0-2.1-0.76","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[752,303]","./assets/img/ocean/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","52","revaluation","2",""
"html-keyboard-response","363","1387781","0.0-5.0-2.1-1.76","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","364","1393802","0.0-5.0-2.1-0.77","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[434,459]","./assets/img/ocean/memory/3.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","54","revaluation","2",""
"html-keyboard-response","365","1394304","0.0-5.0-2.1-1.77","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"revaluation","366","1400325","0.0-5.0-2.1-0.78","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[506.99999999976717,34]","./assets/img/ocean/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","56","revaluation","2",""
"html-keyboard-response","367","1400826","0.0-5.0-2.1-1.78","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"revaluation","368","1406847","0.0-5.0-2.1-0.79","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[419,155]","./assets/img/ocean/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","58","revaluation","2",""
"html-keyboard-response","369","1407349","0.0-5.0-2.1-1.79","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"revaluation","370","1413374","0.0-5.0-2.1-0.80","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[439.99999999976717,128]","./assets/img/ocean/memory/4.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","60","revaluation","2",""
"html-keyboard-response","371","1413875","0.0-5.0-2.1-1.80","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"revaluation","372","1419896","0.0-5.0-2.1-0.81","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[466,332]","./assets/img/ocean/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","62","revaluation","2",""
"html-keyboard-response","373","1420397","0.0-5.0-2.1-1.81","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"revaluation","374","1426423","0.0-5.0-2.1-0.82","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[464,245]","./assets/img/ocean/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","64","revaluation","2",""
"html-keyboard-response","375","1426925","0.0-5.0-2.1-1.82","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"revaluation","376","1432947","0.0-5.0-2.1-0.83","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[441,219]","./assets/img/ocean/memory/33.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","66","revaluation","2",""
"html-keyboard-response","377","1433449","0.0-5.0-2.1-1.83","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"revaluation","378","1439470","0.0-5.0-2.1-0.84","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[601,85]","./assets/img/ocean/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","68","revaluation","2",""
"html-keyboard-response","379","1439971","0.0-5.0-2.1-1.84","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"revaluation","380","1445999","0.0-5.0-2.1-0.85","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[442,463.99999999976717]","./assets/img/ocean/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","70","revaluation","2",""
"html-keyboard-response","381","1446500","0.0-5.0-2.1-1.85","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"revaluation","382","1452526","0.0-5.0-2.1-0.86","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[438,148]","./assets/img/ocean/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","72","revaluation","2",""
"html-keyboard-response","383","1453027","0.0-5.0-2.1-1.86","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"revaluation","384","1457049","0.0-5.0-2.1-0.87","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[483]","./assets/img/ocean/catch/7.jpg","[""ArrowUp""]","value training","ocean","-10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp","true","","","","","74","revaluation","2",""
"html-keyboard-response","385","1457551","0.0-5.0-2.1-1.87","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"revaluation","386","1463575","0.0-5.0-2.1-0.88","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[568.9999999997672,233.99999999976717]","./assets/img/ocean/memory/32.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","76","revaluation","2",""
"html-keyboard-response","387","1464077","0.0-5.0-2.1-1.88","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"revaluation","388","1468099","0.0-5.0-2.1-0.89","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[551]","./assets/img/ocean/catch/3.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","78","revaluation","2",""
"html-keyboard-response","389","1468601","0.0-5.0-2.1-1.89","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"revaluation","390","1474624","0.0-5.0-2.1-0.90","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[706,327.99999999976717]","./assets/img/ocean/memory/22.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","80","revaluation","2",""
"html-keyboard-response","391","1475125","0.0-5.0-2.1-1.90","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"revaluation","392","1481146","0.0-5.0-2.1-0.91","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[666,57]","./assets/img/ocean/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","82","revaluation","2",""
"html-keyboard-response","393","1481648","0.0-5.0-2.1-1.91","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"revaluation","394","1487671","0.0-5.0-2.1-0.92","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[599,260]","./assets/img/ocean/memory/3.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","84","revaluation","2",""
"html-keyboard-response","395","1488172","0.0-5.0-2.1-1.92","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"revaluation","396","1494194","0.0-5.0-2.1-0.93","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[711,263]","./assets/img/ocean/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","86","revaluation","2",""
"html-keyboard-response","397","1494695","0.0-5.0-2.1-1.93","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"revaluation","398","1500714","0.0-5.0-2.1-0.94","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[671.0000000002328,89]","./assets/img/ocean/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","88","revaluation","2",""
"html-keyboard-response","399","1501217","0.0-5.0-2.1-1.94","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"revaluation","400","1507241","0.0-5.0-2.1-0.95","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[466.99999999976717,64.99999999976717]","./assets/img/ocean/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","90","revaluation","2",""
"html-keyboard-response","401","1507743","0.0-5.0-2.1-1.95","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"revaluation","402","1513762","0.0-5.0-2.1-0.96","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[424,447]","./assets/img/ocean/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","92","revaluation","2",""
"html-keyboard-response","403","1514263","0.0-5.0-2.1-1.96","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"revaluation","404","1520285","0.0-5.0-2.1-0.97","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[838,339]","./assets/img/ocean/memory/20.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","94","revaluation","2",""
"html-keyboard-response","405","1520787","0.0-5.0-2.1-1.97","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
"revaluation","406","1526811","0.0-5.0-2.1-0.98","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[562,159]","./assets/img/ocean/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","96","revaluation","2",""
"html-keyboard-response","407","1527314","0.0-5.0-2.1-1.98","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"revaluation","408","1533331","0.0-5.0-2.1-0.99","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[539.0000000002328,136]","./assets/img/ocean/memory/28.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","98","revaluation","2",""
"html-keyboard-response","409","1533833","0.0-5.0-2.1-1.99","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"learning-instructions","410","1548042","0.0-5.0-3.1-0.2","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","1337","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","411","1560038","0.0-5.0-3.1-0.3","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","383","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","412","1564059","0.0-5.0-4.1-0.18","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[1144]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","12_2","","","","0","revaluation","2",""
"html-keyboard-response","413","1564561","0.0-5.0-4.1-1.18","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","414","1568587","0.0-5.0-4.1-0.19","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[638.9999999997672]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","14_4","","","","1","revaluation","2",""
"html-keyboard-response","415","1569088","0.0-5.0-4.1-1.19","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","416","1573107","0.0-5.0-4.1-0.20","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[489.00000000023283]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","17_1","","","","2","revaluation","2",""
"html-keyboard-response","417","1573609","0.0-5.0-4.1-1.20","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","418","1577618","0.0-5.0-4.1-0.21","pilot_wm_v1","61592ea07347e286bca1955f","7","null","null","false","","false","","","","","","[812]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","2","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","3_0","","","","3","revaluation","2",""
