"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"revaluation","356","1401002","0.0-4.0-2.1-0.72","pilot_wm_v1","null","8","null","null","false","","","false","","","","[376.30000000074506,296]","./assets/img/canyon/memory/13.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","44","original","2",""
"html-keyboard-response","357","1401504","0.0-4.0-2.1-1.72","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","358","1407507","0.0-4.0-2.1-0.73","pilot_wm_v1","null","8","null","null","false","","","false","","","","[391.79999999981374,271.3999999994412]","./assets/img/canyon/memory/35.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","46","original","2",""
"html-keyboard-response","359","1408008","0.0-4.0-2.1-1.73","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","360","1414010","0.0-4.0-2.1-0.74","pilot_wm_v1","null","8","null","null","false","","","false","","","","[399.90000000037253,319.29999999981374]","./assets/img/canyon/memory/29.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","48","original","2",""
"html-keyboard-response","361","1414511","0.0-4.0-2.1-1.74","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","362","1420515","0.0-4.0-2.1-0.75","pilot_wm_v1","null","8","null","null","false","","","false","","","","[407.79999999981374,358.79999999981374]","./assets/img/canyon/memory/6.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","50","original","2",""
"html-keyboard-response","363","1421016","0.0-4.0-2.1-1.75","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","364","1427018","0.0-4.0-2.1-0.76","pilot_wm_v1","null","8","null","null","false","","","false","","","","[1031.5,423.1000000005588]","./assets/img/canyon/memory/27.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","52","original","2",""
"html-keyboard-response","365","1427520","0.0-4.0-2.1-1.76","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","366","1433525","0.0-4.0-2.1-0.77","pilot_wm_v1","null","8","null","null","false","","","false","","","","[463.20000000018626,333.5]","./assets/img/canyon/memory/7.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","54","original","2",""
"html-keyboard-response","367","1434027","0.0-4.0-2.1-1.77","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"revaluation","368","1438029","0.0-4.0-2.1-0.78","pilot_wm_v1","null","8","null","null","false","","","false","","","","[620.4000000003725]","./assets/img/canyon/catch/3.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","56","original","2",""
"html-keyboard-response","369","1438531","0.0-4.0-2.1-1.78","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"revaluation","370","1444534","0.0-4.0-2.1-0.79","pilot_wm_v1","null","8","null","null","false","","","false","","","","[380.20000000018626,219.90000000037253]","./assets/img/canyon/memory/20.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","58","original","2",""
"html-keyboard-response","371","1445035","0.0-4.0-2.1-1.79","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"revaluation","372","1451039","0.0-4.0-2.1-0.80","pilot_wm_v1","null","8","null","null","false","","","false","","","","[387.79999999981374,203.29999999981374]","./assets/img/canyon/memory/33.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","60","original","2",""
"html-keyboard-response","373","1451540","0.0-4.0-2.1-1.80","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"revaluation","374","1455543","0.0-4.0-2.1-0.81","pilot_wm_v1","null","8","null","null","false","","","false","","","","[595.2000000001863]","./assets/img/canyon/catch/4.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","62","original","2",""
"html-keyboard-response","375","1456048","0.0-4.0-2.1-1.81","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"revaluation","376","1462051","0.0-4.0-2.1-0.82","pilot_wm_v1","null","8","null","null","false","","","false","","","","[423,206]","./assets/img/canyon/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","64","original","2",""
"html-keyboard-response","377","1462553","0.0-4.0-2.1-1.82","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"revaluation","378","1468557","0.0-4.0-2.1-0.83","pilot_wm_v1","null","8","null","null","false","","","false","","","","[350,228.8999999994412]","./assets/img/canyon/memory/33.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","66","original","2",""
"html-keyboard-response","379","1469058","0.0-4.0-2.1-1.83","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"revaluation","380","1475061","0.0-4.0-2.1-0.84","pilot_wm_v1","null","8","null","null","false","","","false","","","","[517.7000000001863,652.2999999998137]","./assets/img/canyon/memory/4.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","68","original","2",""
"html-keyboard-response","381","1475562","0.0-4.0-2.1-1.84","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"revaluation","382","1479565","0.0-4.0-2.1-0.85","pilot_wm_v1","null","8","null","null","false","","","false","","","","[549]","./assets/img/canyon/catch/6.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","70","original","2",""
"html-keyboard-response","383","1480067","0.0-4.0-2.1-1.85","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"revaluation","384","1486070","0.0-4.0-2.1-0.86","pilot_wm_v1","null","8","null","null","false","","","false","","","","[516.3999999994412,331.59999999962747]","./assets/img/canyon/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","72","original","2",""
"html-keyboard-response","385","1486571","0.0-4.0-2.1-1.86","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"revaluation","386","1492576","0.0-4.0-2.1-0.87","pilot_wm_v1","null","8","null","null","false","","","false","","","","[459.09999999962747,241.5]","./assets/img/canyon/memory/34.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","74","original","2",""
"html-keyboard-response","387","1493077","0.0-4.0-2.1-1.87","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"revaluation","388","1499081","0.0-4.0-2.1-0.88","pilot_wm_v1","null","8","null","null","false","","","false","","","","[465.29999999981374,248.30000000074506]","./assets/img/canyon/memory/21.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","76","original","2",""
"html-keyboard-response","389","1499583","0.0-4.0-2.1-1.88","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"revaluation","390","1503586","0.0-4.0-2.1-0.89","pilot_wm_v1","null","8","null","null","false","","","false","","","","[343.20000000018626]","./assets/img/canyon/catch/2.jpg","[""ArrowDown""]","value training","canyon","-10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown","true","","","","","78","original","2",""
"html-keyboard-response","391","1504087","0.0-4.0-2.1-1.89","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"revaluation","392","1510090","0.0-4.0-2.1-0.90","pilot_wm_v1","null","8","null","null","false","","","false","","","","[767.1000000005588,294.40000000037253]","./assets/img/canyon/memory/8.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","80","original","2",""
"html-keyboard-response","393","1510591","0.0-4.0-2.1-1.90","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"revaluation","394","1516597","0.0-4.0-2.1-0.91","pilot_wm_v1","null","8","null","null","false","","","false","","","","[471,229.70000000018626]","./assets/img/canyon/memory/3.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","82","original","2",""
"html-keyboard-response","395","1517098","0.0-4.0-2.1-1.91","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"revaluation","396","1523101","0.0-4.0-2.1-0.92","pilot_wm_v1","null","8","null","null","false","","","false","","","","[444.59999999962747,243.19999999925494]","./assets/img/canyon/memory/8.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","84","original","2",""
"html-keyboard-response","397","1523603","0.0-4.0-2.1-1.92","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"revaluation","398","1529606","0.0-4.0-2.1-0.93","pilot_wm_v1","null","8","null","null","false","","","false","","","","[523.5,251.20000000018626]","./assets/img/canyon/memory/20.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","86","original","2",""
"html-keyboard-response","399","1530107","0.0-4.0-2.1-1.93","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"revaluation","400","1534110","0.0-4.0-2.1-0.94","pilot_wm_v1","null","8","null","null","false","","","false","","","","[747.0999999996275]","./assets/img/canyon/catch/0.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","88","original","2",""
"html-keyboard-response","401","1534611","0.0-4.0-2.1-1.94","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"revaluation","402","1538614","0.0-4.0-2.1-0.95","pilot_wm_v1","null","8","null","null","false","","","false","","","","[515.3000000007451]","./assets/img/canyon/catch/5.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","90","original","2",""
"html-keyboard-response","403","1539115","0.0-4.0-2.1-1.95","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"revaluation","404","1545119","0.0-4.0-2.1-0.96","pilot_wm_v1","null","8","null","null","false","","","false","","","","[594.5,225.79999999981374]","./assets/img/canyon/memory/16.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","92","original","2",""
"html-keyboard-response","405","1545621","0.0-4.0-2.1-1.96","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"revaluation","406","1549623","0.0-4.0-2.1-0.97","pilot_wm_v1","null","8","null","null","false","","","false","","","","[600.9000000003725]","./assets/img/canyon/catch/1.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","94","original","2",""
"html-keyboard-response","407","1550124","0.0-4.0-2.1-1.97","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
"revaluation","408","1556131","0.0-4.0-2.1-0.98","pilot_wm_v1","null","8","null","null","false","","","false","","","","[465.5,229.29999999981374]","./assets/img/canyon/memory/16.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","96","original","2",""
"html-keyboard-response","409","1556631","0.0-4.0-2.1-1.98","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"revaluation","410","1562636","0.0-4.0-2.1-0.99","pilot_wm_v1","null","8","null","null","false","","","false","","","","[598.2000000001863,341.29999999981374]","./assets/img/canyon/memory/13.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","98","original","2",""
"html-keyboard-response","411","1563137","0.0-4.0-2.1-1.99","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"learning-instructions","412","1578596","0.0-4.0-3.1-0.2","pilot_wm_v1","null","8","null","null","false","","","","","","","2574.0999999996275","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","413","1591191","0.0-4.0-3.1-0.3","pilot_wm_v1","null","8","null","null","false","","","","","","","989.7000000001863","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","414","1595214","0.0-4.0-4.1-0.18","pilot_wm_v1","null","8","null","null","false","","","false","","","","[1830]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","","9_2","","","","0","original","2",""
"html-keyboard-response","415","1595717","0.0-4.0-4.1-1.18","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","416","1599728","0.0-4.0-4.1-0.19","pilot_wm_v1","null","8","null","null","false","","","false","","","","[551.5999999996275]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","8","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown,ArrowLeft","","12_2","","","","1","original","2",""
"html-keyboard-response","417","1600242","0.0-4.0-4.1-1.19","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","418","1604266","0.0-4.0-4.1-0.20","pilot_wm_v1","null","8","null","null","false","","","false","","","","[834.7000000001863]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","","8_2","","","","2","original","2",""
"html-keyboard-response","419","1604768","0.0-4.0-4.1-1.20","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","420","1608793","0.0-4.0-4.1-0.21","pilot_wm_v1","null","8","null","null","false","","","false","","","","[725.2000000001863]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","11_4","","","","3","original","2",""
"html-keyboard-response","421","1609295","0.0-4.0-4.1-1.21","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","422","1612486","0.0-4.0-4.1-2.21-0.21","pilot_wm_v1","null","8","null","null","false","","","","","","","3191","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","11","","","","","false","","","","50","13","2","","","",""
"revaluation","423","1616495","0.0-4.0-4.1-0.22","pilot_wm_v1","null","8","null","null","false","","","false","","","","[734.6999999992549]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","1_4","","","","4","original","2",""
"html-keyboard-response","424","1617010","0.0-4.0-4.1-1.22","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","425","1621030","0.0-4.0-4.1-0.23","pilot_wm_v1","null","8","null","null","false","","","false","","","","[834.2999999998137]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","18_0","","","","5","original","2",""
"html-keyboard-response","426","1621531","0.0-4.0-4.1-1.23","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","427","1625538","0.0-4.0-4.1-0.24","pilot_wm_v1","null","8","null","null","false","","","false","","","","[801.4000000003725]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","6_3","","","","6","original","2",""
"html-keyboard-response","428","1626040","0.0-4.0-4.1-1.24","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","429","1630044","0.0-4.0-4.1-0.25","pilot_wm_v1","null","8","null","null","false","","","false","","","","[380.3999999994412]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","15_0","","","","7","original","2",""
"html-keyboard-response","430","1630545","0.0-4.0-4.1-1.25","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","431","1633087","0.0-4.0-4.1-2.25-0.25","pilot_wm_v1","null","8","null","null","false","","","","","","","2542","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","7","","","","","true","","","","50","7","0","","","",""
"revaluation","432","1637090","0.0-4.0-4.1-0.26","pilot_wm_v1","null","8","null","null","false","","","false","","","","[1005.3999999994412]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","8","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown,ArrowLeft","","13_2","","","","8","original","2",""
"html-keyboard-response","433","1637592","0.0-4.0-4.1-1.26","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","434","1641596","0.0-4.0-4.1-0.27","pilot_wm_v1","null","8","null","null","false","","","false","","","","[835.7000000001863]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","10_3","","","","9","original","2",""
"html-keyboard-response","435","1642097","0.0-4.0-4.1-1.27","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","436","1646100","0.0-4.0-4.1-0.28","pilot_wm_v1","null","8","null","null","false","","","false","","","","[578.7999999998137]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","3_0","","","","10","original","2",""
"html-keyboard-response","437","1646602","0.0-4.0-4.1-1.28","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","438","1650605","0.0-4.0-4.1-0.29","pilot_wm_v1","null","8","null","null","false","","","false","","","","[290.09999999962747]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","14_4","","","","11","original","2",""
"html-keyboard-response","439","1651108","0.0-4.0-4.1-1.29","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","440","1653220","0.0-4.0-4.1-2.29-0.29","pilot_wm_v1","null","8","null","null","false","","","","","","","2111","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","9","","","","","true","","","","50","9","0","","","",""
"revaluation","441","1657223","0.0-4.0-4.1-0.30","pilot_wm_v1","null","8","null","null","false","","","false","","","","[936]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","","2_1","","","","12","original","2",""
"html-keyboard-response","442","1657726","0.0-4.0-4.1-1.30","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
