"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","240","1016840","0.0-5.0-4.0-1.10","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","21","","",""
"revaluation","241","1020843","0.0-5.0-4.0-0.11","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[193]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","22","","",""
"html-keyboard-response","242","1021345","0.0-5.0-4.0-1.11","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","23","","",""
"revaluation","243","1025348","0.0-5.0-4.0-0.12","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[74]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","revaluation","1","24","","",""
"html-keyboard-response","244","1025850","0.0-5.0-4.0-1.12","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","25","","",""
"revaluation","245","1029853","0.0-5.0-4.0-0.13","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[183]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","revaluation","1","26","","",""
"html-keyboard-response","246","1030354","0.0-5.0-4.0-1.13","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","27","","",""
"revaluation","247","1034357","0.0-5.0-4.0-0.14","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[761.9999999998836]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","28","","",""
"html-keyboard-response","248","1034859","0.0-5.0-4.0-1.14","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","29","","",""
"revaluation","249","1038862","0.0-5.0-4.0-0.15","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[1426]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","30","","",""
"html-keyboard-response","250","1039363","0.0-5.0-4.0-1.15","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","31","","",""
"revaluation","251","1043368","0.0-5.0-4.0-0.16","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[222]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","32","","",""
"html-keyboard-response","252","1043870","0.0-5.0-4.0-1.16","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","33","","",""
"revaluation","253","1047874","0.0-5.0-4.0-0.17","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[250]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","revaluation","1","34","","",""
"html-keyboard-response","254","1048376","0.0-5.0-4.0-1.17","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","35","","",""
"learning-instructions","255","1056478","0.0-5.0-5.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","256","1072450","0.0-5.0-5.0-0.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","257","1073453","0.0-5.0-6.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","258","1074454","0.0-5.0-6.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","259","1075456","0.0-5.0-6.0-2.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","260","1076457","0.0-5.0-6.0-3.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","261","1076922","0.0-5.0-7.0-0.0","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[464]","./assets/img/canyon/test/3.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","revaluation","1","","","",""
"html-keyboard-response","262","1077424","0.0-5.0-7.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","263","1078878","0.0-5.0-7.0-0.1","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[1452]","./assets/img/canyon/test/2.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","revaluation","1","","","",""
"html-keyboard-response","264","1079380","0.0-5.0-7.0-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","265","1080837","0.0-5.0-7.0-0.2","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[1455]","./assets/img/canyon/test/1.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","revaluation","1","","","",""
"html-keyboard-response","266","1081337","0.0-5.0-7.0-1.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","267","1081958","0.0-5.0-7.0-0.3","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[619]","./assets/img/canyon/test/0.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","revaluation","1","","","",""
"html-keyboard-response","268","1082460","0.0-5.0-7.0-1.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","269","1095802","0.0-5.0-8.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","270","1096804","0.0-5.0-9.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","271","1097806","0.0-5.0-9.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","272","1098808","0.0-5.0-9.0-2.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","273","1099809","0.0-5.0-9.0-3.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","274","1100380","0.0-5.0-10.0-0.0","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[570]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","275","1100882","0.0-5.0-10.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","276","1101369","0.0-5.0-10.0-0.1","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[482.99999999976717]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","277","1101870","0.0-5.0-10.0-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","278","1102364","0.0-5.0-10.0-0.2","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[492]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","279","1102866","0.0-5.0-10.0-1.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","280","1103205","0.0-5.0-10.0-0.3","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[337]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","281","1103707","0.0-5.0-10.0-1.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","282","1104113","0.0-5.0-10.0-0.4","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[405]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","283","1104615","0.0-5.0-10.0-1.4","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","284","1104974","0.0-5.0-10.0-0.5","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[356.99999999976717]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","285","1105475","0.0-5.0-10.0-1.5","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","286","1105569","0.0-5.0-10.0-0.6","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[92.00000000023283]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","287","1106070","0.0-5.0-10.0-1.6","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","288","1106207","0.0-5.0-10.0-0.7","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[135]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","revaluation","1","","","",""
"html-keyboard-response","289","1106708","0.0-5.0-10.0-1.7","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","290","1110187","0.0-5.0-0.1-0.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","784","<p> This time you are searching for treasure in the <b>ocean</b>.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","291","1128593","0.0-5.0-0.1-0.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","1151","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","292","1146065","0.0-5.0-1.1-0.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","2740","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","293","1150069","0.0-5.0-2.1-0.50","spark_pilot_norest","8335","8","14","Male","","","true","","","","","[]","./assets/img/ocean/memory/32.jpg","[]","value training","ocean","-5","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","","false","original","2","0","","",""
"html-keyboard-response","294","1150571","0.0-5.0-2.1-1.50","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","1","","",""
"revaluation","295","1156576","0.0-5.0-2.1-0.51","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[1036,537]","./assets/img/ocean/memory/30.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","original","2","2","","",""
"html-keyboard-response","296","1157078","0.0-5.0-2.1-1.51","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","3","","",""
